date,algorithm,chosen_treatment,chosen_condition,num_subgroups,delta,epsilon,status,dataset_percentage,run_time_seconds
2026-02-17 13:50:55,FPGrowth,{'Educational attainment': 20},{'Sex': 2},56,70,17500,NOT Homogeneous,0.7,4.08922209776938
2026-02-17 13:50:58,FPGrowth,{'Educational attainment': 21},{'Sex': 1},11,70,17500,NOT Homogeneous,0.7,3.2505850065499544
2026-02-17 13:51:04,FPGrowth,{'Educational attainment': 20},{'Sex': 1},230,70,17500,NOT Homogeneous,0.7,5.24684651196003
2026-02-17 13:51:08,FPGrowth,{'Insurance through a current or former employer or union': 1},{'Sex': 1},2,70,17500,NOT Homogeneous,0.7,3.957156479358673
2026-02-17 13:51:12,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},37,70,17500,NOT Homogeneous,0.7,4.1092605125159025
2026-02-17 13:51:18,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},258,70,17500,NOT Homogeneous,0.7,5.610210316255689
2026-02-17 13:51:22,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},32,70,17500,NOT Homogeneous,0.7,3.9225705433636904
2026-02-17 13:51:25,RW,{'Public health coverage': 2},{'With a disability': 2},1,70,17500,NOT Homogeneous,0.7,3.6396839283406734
2026-02-17 13:51:29,RW,{'Public health coverage': 2},{'With a disability': 2},74,70,17500,NOT Homogeneous,0.7,3.9855020958930254
2026-02-17 13:51:33,RW,{'Public health coverage': 2},{'With a disability': 2},36,70,17500,NOT Homogeneous,0.7,3.8098171036690474
2026-02-17 13:51:37,RW,{'Private health insurance coverage': 2},{'With a disability': 2},15,70,17500,NOT Homogeneous,0.7,3.652655351907015
2026-02-17 13:51:41,RW,{'Private health insurance coverage': 2},{'With a disability': 2},15,70,17500,NOT Homogeneous,0.7,3.632166240364313
2026-02-17 13:51:44,RW,{'Private health insurance coverage': 2},{'With a disability': 2},21,70,17500,NOT Homogeneous,0.7,3.725575750693679
2026-02-17 13:51:48,RW,{'Educational attainment': 20},{'With a disability': 2},46,70,17500,NOT Homogeneous,0.7,3.7596592754125595
2026-02-17 13:51:56,RW,{'Educational attainment': 20},{'With a disability': 2},734,70,17500,NOT Homogeneous,0.7,8.21875880099833
2026-02-17 13:52:04,RW,{'Educational attainment': 20},{'With a disability': 2},728,70,17500,NOT Homogeneous,0.7,7.996561426669359
2026-02-17 13:52:09,RW,{'Educational attainment': 21},{'With a disability': 2},161,70,17500,NOT Homogeneous,0.7,4.480696514248848
2026-02-17 13:52:15,RW,{'Educational attainment': 21},{'With a disability': 2},351,70,17500,NOT Homogeneous,0.7,5.941291658207774
2026-02-17 13:52:21,RW,{'Educational attainment': 21},{'With a disability': 2},312,70,17500,NOT Homogeneous,0.7,5.5428902339190245
2026-02-17 13:52:24,RW,{'Educational attainment': 22},{'With a disability': 2},9,70,17500,NOT Homogeneous,0.7,3.736586384475231
2026-02-17 13:52:28,RW,{'Educational attainment': 22},{'With a disability': 2},16,70,17500,NOT Homogeneous,0.7,3.5778627656400204
2026-02-17 13:52:32,RW,{'Educational attainment': 22},{'With a disability': 2},15,70,17500,NOT Homogeneous,0.7,3.595093436539173
2026-02-17 13:52:35,RW,{'Educational attainment': 20},{'Sex': 2},154,70,17500,NOT Homogeneous,0.7,3.169935677200556
2026-02-17 13:52:37,RW,{'Educational attainment': 20},{'Sex': 2},15,70,17500,NOT Homogeneous,0.7,2.4026932939887047
2026-02-17 13:52:40,RW,{'Educational attainment': 20},{'Sex': 2},97,70,17500,NOT Homogeneous,0.7,2.8672117479145527
2026-02-17 13:52:44,RW,{'Educational attainment': 21},{'Sex': 1},231,70,17500,NOT Homogeneous,0.7,3.5286591332405806
2026-02-17 13:52:48,RW,{'Educational attainment': 21},{'Sex': 1},341,70,17500,NOT Homogeneous,0.7,3.9867591373622417
2026-02-17 13:52:52,RW,{'Educational attainment': 21},{'Sex': 1},407,70,17500,NOT Homogeneous,0.7,4.428231852129102
2026-02-17 13:52:55,RW,{'Educational attainment': 20},{'Sex': 1},35,70,17500,NOT Homogeneous,0.7,2.3250178433954716
2026-02-17 13:52:57,RW,{'Educational attainment': 20},{'Sex': 1},79,70,17500,NOT Homogeneous,0.7,2.582489127293229
2026-02-17 13:53:00,RW,{'Educational attainment': 20},{'Sex': 1},88,70,17500,NOT Homogeneous,0.7,2.6560497786849737
2026-02-17 13:53:02,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},24,70,17500,NOT Homogeneous,0.7,2.41305367462337
2026-02-17 13:53:05,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},9,70,17500,NOT Homogeneous,0.7,2.31392409093678
2026-02-17 13:53:07,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},9,70,17500,NOT Homogeneous,0.7,2.3076233249157667
2026-02-17 13:53:13,FPGrowth,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},6,70,17500,NOT Homogeneous,0.7,6.129426755011082
2026-02-17 13:53:20,FPGrowth,{'Public health coverage': 2},{'With a disability': 2},42,70,17500,NOT Homogeneous,0.7,6.672299508005381
2026-02-17 13:53:27,FPGrowth,{'Private health insurance coverage': 2},{'With a disability': 2},54,70,17500,NOT Homogeneous,0.7,6.746399410068989
2026-02-17 13:53:36,FPGrowth,{'Educational attainment': 20},{'With a disability': 2},307,70,17500,NOT Homogeneous,0.7,8.877051409333944
2026-02-17 13:53:42,FPGrowth,{'Educational attainment': 21},{'With a disability': 2},42,70,17500,NOT Homogeneous,0.7,5.84691228158772
2026-02-17 13:53:48,FPGrowth,{'Educational attainment': 22},{'With a disability': 2},10,70,17500,NOT Homogeneous,0.7,5.504185955971479
2026-02-17 13:53:51,FPGrowth,{'Educational attainment': 20},{'Sex': 2},9,70,17500,NOT Homogeneous,0.7,3.436171468347311
2026-02-17 13:53:56,FPGrowth,{'Educational attainment': 21},{'Sex': 1},125,70,17500,NOT Homogeneous,0.7,4.311641266569495
2026-02-17 13:54:00,FPGrowth,{'Educational attainment': 20},{'Sex': 1},146,70,17500,NOT Homogeneous,0.7,4.473130794242024
2026-02-17 13:54:04,FPGrowth,{'Insurance through a current or former employer or union': 1},{'Sex': 1},12,70,17500,NOT Homogeneous,0.7,3.893046384677291
2026-02-17 13:54:09,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},30,80,17500,NOT Homogeneous,0.8,4.349301937967539
2026-02-17 13:54:13,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},57,80,17500,NOT Homogeneous,0.8,4.492610784247518
2026-02-17 13:54:18,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},58,80,17500,NOT Homogeneous,0.8,4.738381026312709
2026-02-17 13:54:22,RW,{'Public health coverage': 2},{'With a disability': 2},42,80,17500,NOT Homogeneous,0.8,4.210961343720555
2026-02-17 13:54:27,RW,{'Public health coverage': 2},{'With a disability': 2},69,80,17500,NOT Homogeneous,0.8,4.339664490893483
2026-02-17 13:54:33,RW,{'Public health coverage': 2},{'With a disability': 2},261,80,17500,NOT Homogeneous,0.8,6.277176074683666
2026-02-17 13:54:37,RW,{'Private health insurance coverage': 2},{'With a disability': 2},9,80,17500,NOT Homogeneous,0.8,4.043216513469815
2026-02-17 13:54:41,RW,{'Private health insurance coverage': 2},{'With a disability': 2},31,80,17500,NOT Homogeneous,0.8,4.261143706738949
2026-02-17 13:54:46,RW,{'Private health insurance coverage': 2},{'With a disability': 2},28,80,17500,NOT Homogeneous,0.8,4.179046142846346
2026-02-17 13:54:50,RW,{'Educational attainment': 20},{'With a disability': 2},48,80,17500,NOT Homogeneous,0.8,4.193379808217287
2026-02-17 13:54:54,RW,{'Educational attainment': 20},{'With a disability': 2},23,80,17500,NOT Homogeneous,0.8,4.0640355329960585
2026-02-17 13:55:02,RW,{'Educational attainment': 20},{'With a disability': 2},538,80,17500,NOT Homogeneous,0.8,7.5482533145695925
2026-02-17 13:55:06,RW,{'Educational attainment': 21},{'With a disability': 2},119,80,17500,NOT Homogeneous,0.8,4.5966359712183475
2026-02-17 13:55:12,RW,{'Educational attainment': 21},{'With a disability': 2},204,80,17500,NOT Homogeneous,0.8,5.239706290885806
2026-02-17 13:55:16,RW,{'Educational attainment': 21},{'With a disability': 2},32,80,17500,NOT Homogeneous,0.8,4.129112934693694
2026-02-17 13:55:20,RW,{'Educational attainment': 22},{'With a disability': 2},9,80,17500,NOT Homogeneous,0.8,3.9788273237645626
2026-02-17 13:55:25,RW,{'Educational attainment': 22},{'With a disability': 2},150,80,17500,NOT Homogeneous,0.8,4.95824134722352
2026-02-17 13:55:29,RW,{'Educational attainment': 22},{'With a disability': 2},9,80,17500,NOT Homogeneous,0.8,4.011886266991496
2026-02-17 13:55:32,RW,{'Educational attainment': 20},{'Sex': 2},117,80,17500,NOT Homogeneous,0.8,3.260790953412652
2026-02-17 13:55:38,RW,{'Educational attainment': 20},{'Sex': 2},468,80,17500,NOT Homogeneous,0.8,5.561704566702247
2026-02-17 13:55:43,RW,{'Educational attainment': 20},{'Sex': 2},353,80,17500,NOT Homogeneous,0.8,4.656084634363651
2026-02-17 13:55:46,RW,{'Educational attainment': 21},{'Sex': 1},114,80,17500,NOT Homogeneous,0.8,3.029177015647292
2026-02-17 13:55:51,RW,{'Educational attainment': 21},{'Sex': 1},574,80,17500,NOT Homogeneous,0.8,5.6455135848373175
2026-02-17 13:55:54,RW,{'Educational attainment': 21},{'Sex': 1},13,80,17500,NOT Homogeneous,0.8,2.486482484266162
2026-02-17 13:55:57,RW,{'Educational attainment': 20},{'Sex': 1},122,80,17500,NOT Homogeneous,0.8,3.197045946493745
2026-02-17 13:56:01,RW,{'Educational attainment': 20},{'Sex': 1},229,80,17500,NOT Homogeneous,0.8,3.703815810382366
2026-02-17 13:56:03,RW,{'Educational attainment': 20},{'Sex': 1},20,80,17500,NOT Homogeneous,0.8,2.5249241571873426
2026-02-17 13:56:06,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},1,80,17500,NOT Homogeneous,0.8,2.550838841125369
2026-02-17 13:56:09,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},31,80,17500,NOT Homogeneous,0.8,2.6861772760748863
2026-02-17 13:56:11,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},27,80,17500,NOT Homogeneous,0.8,2.7422957830131054
2026-02-17 13:56:18,FPGrowth,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},1,80,17500,NOT Homogeneous,0.8,6.816481836140156
2026-02-17 13:56:25,FPGrowth,{'Public health coverage': 2},{'With a disability': 2},10,80,17500,NOT Homogeneous,0.8,6.974492771551013
2026-02-17 13:56:33,FPGrowth,{'Private health insurance coverage': 2},{'With a disability': 2},7,80,17500,NOT Homogeneous,0.8,6.915709568187594
2026-02-17 13:56:41,FPGrowth,{'Educational attainment': 20},{'With a disability': 2},156,80,17500,NOT Homogeneous,0.8,7.909637613222003
2026-02-17 13:56:52,FPGrowth,{'Educational attainment': 21},{'With a disability': 2},500,80,17500,NOT Homogeneous,0.8,11.6002965439111
2026-02-17 13:56:59,FPGrowth,{'Educational attainment': 22},{'With a disability': 2},39,80,17500,NOT Homogeneous,0.8,6.60523134842515
2026-02-17 13:57:04,FPGrowth,{'Educational attainment': 20},{'Sex': 2},64,80,17500,NOT Homogeneous,0.8,4.324782479554415
2026-02-17 13:57:09,FPGrowth,{'Educational attainment': 21},{'Sex': 1},161,80,17500,NOT Homogeneous,0.8,5.124763449653983
2026-02-17 13:57:13,FPGrowth,{'Educational attainment': 20},{'Sex': 1},83,80,17500,NOT Homogeneous,0.8,4.303772920742631
2026-02-17 13:57:17,FPGrowth,{'Insurance through a current or former employer or union': 1},{'Sex': 1},5,80,17500,NOT Homogeneous,0.8,4.14306235127151
2026-02-17 13:57:23,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},142,80,17500,NOT Homogeneous,0.8,4.8991388492286205
2026-02-17 13:57:27,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},35,80,17500,NOT Homogeneous,0.8,4.305946001783013
2026-02-17 13:57:31,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},1,80,17500,NOT Homogeneous,0.8,3.942294569686055
2026-02-17 13:57:36,RW,{'Public health coverage': 2},{'With a disability': 2},108,80,17500,NOT Homogeneous,0.8,4.494871536269784
2026-02-17 13:57:40,RW,{'Public health coverage': 2},{'With a disability': 2},57,80,17500,NOT Homogeneous,0.8,4.42912619933486
2026-02-17 13:57:44,RW,{'Public health coverage': 2},{'With a disability': 2},60,80,17500,NOT Homogeneous,0.8,4.491910764947534
2026-02-17 13:57:49,RW,{'Private health insurance coverage': 2},{'With a disability': 2},96,80,17500,NOT Homogeneous,0.8,4.636164907366037
2026-02-17 13:57:53,RW,{'Private health insurance coverage': 2},{'With a disability': 2},27,80,17500,NOT Homogeneous,0.8,4.122974142432213
2026-02-17 13:57:58,RW,{'Private health insurance coverage': 2},{'With a disability': 2},16,80,17500,NOT Homogeneous,0.8,4.081381605938077
2026-02-17 13:58:03,RW,{'Educational attainment': 20},{'With a disability': 2},133,80,17500,NOT Homogeneous,0.8,4.752344943583012
2026-02-17 13:58:10,RW,{'Educational attainment': 20},{'With a disability': 2},487,80,17500,NOT Homogeneous,0.8,7.052024142816663
2026-02-17 13:58:15,RW,{'Educational attainment': 20},{'With a disability': 2},150,80,17500,NOT Homogeneous,0.8,4.9191122483462095
2026-02-17 13:58:23,RW,{'Educational attainment': 21},{'With a disability': 2},656,80,17500,NOT Homogeneous,0.8,8.7182720862329
2026-02-17 13:58:32,RW,{'Educational attainment': 21},{'With a disability': 2},577,80,17500,NOT Homogeneous,0.8,8.135521015152335
2026-02-17 13:58:41,RW,{'Educational attainment': 21},{'With a disability': 2},620,80,17500,NOT Homogeneous,0.8,9.119477456435561
2026-02-17 13:58:45,RW,{'Educational attainment': 22},{'With a disability': 2},9,80,17500,NOT Homogeneous,0.8,3.9775190763175488
2026-02-17 13:58:49,RW,{'Educational attainment': 22},{'With a disability': 2},49,80,17500,NOT Homogeneous,0.8,4.23464441113174
2026-02-17 13:58:53,RW,{'Educational attainment': 22},{'With a disability': 2},1,80,17500,NOT Homogeneous,0.8,3.933413401246071
2026-02-17 13:58:56,RW,{'Educational attainment': 20},{'Sex': 2},103,80,17500,NOT Homogeneous,0.8,3.1902481243014336
2026-02-17 13:58:59,RW,{'Educational attainment': 20},{'Sex': 2},18,80,17500,NOT Homogeneous,0.8,2.6737950518727303
2026-02-17 13:59:05,RW,{'Educational attainment': 20},{'Sex': 2},558,80,17500,NOT Homogeneous,0.8,6.067621285095811
2026-02-17 13:59:08,RW,{'Educational attainment': 21},{'Sex': 1},43,80,17500,NOT Homogeneous,0.8,2.6633457206189632
2026-02-17 13:59:11,RW,{'Educational attainment': 21},{'Sex': 1},206,80,17500,NOT Homogeneous,0.8,3.5225522741675377
2026-02-17 13:59:14,RW,{'Educational attainment': 21},{'Sex': 1},90,80,17500,NOT Homogeneous,0.8,3.0222604293376207
2026-02-17 13:59:18,RW,{'Educational attainment': 20},{'Sex': 1},213,80,17500,NOT Homogeneous,0.8,3.684745816513896
2026-02-17 13:59:21,RW,{'Educational attainment': 20},{'Sex': 1},15,80,17500,NOT Homogeneous,0.8,2.506624434143305
2026-02-17 13:59:24,RW,{'Educational attainment': 20},{'Sex': 1},80,80,17500,NOT Homogeneous,0.8,2.8981949239969254
2026-02-17 13:59:27,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},53,80,17500,NOT Homogeneous,0.8,2.861742816865444
2026-02-17 13:59:29,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},59,80,17500,NOT Homogeneous,0.8,2.895538529381156
2026-02-17 13:59:32,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},28,80,17500,NOT Homogeneous,0.8,2.7401932552456856
2026-02-17 13:59:39,FPGrowth,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},19,80,17500,NOT Homogeneous,0.8,7.08426964469254
2026-02-17 13:59:47,FPGrowth,{'Public health coverage': 2},{'With a disability': 2},18,80,17500,NOT Homogeneous,0.8,7.068159595131874
2026-02-17 13:59:54,FPGrowth,{'Private health insurance coverage': 2},{'With a disability': 2},4,80,17500,NOT Homogeneous,0.8,6.896421989426017
2026-02-17 14:00:01,FPGrowth,{'Educational attainment': 20},{'With a disability': 2},54,80,17500,NOT Homogeneous,0.8,6.668346529826522
2026-02-17 14:00:14,FPGrowth,{'Educational attainment': 21},{'With a disability': 2},605,80,17500,NOT Homogeneous,0.8,12.925073498860002
2026-02-17 14:00:20,FPGrowth,{'Educational attainment': 22},{'With a disability': 2},21,80,17500,NOT Homogeneous,0.8,6.349680315703154
2026-02-17 14:00:25,FPGrowth,{'Educational attainment': 20},{'Sex': 2},86,80,17500,NOT Homogeneous,0.8,4.743226176127791
2026-02-17 14:00:30,FPGrowth,{'Educational attainment': 21},{'Sex': 1},121,80,17500,NOT Homogeneous,0.8,4.574209112673998
2026-02-17 14:00:35,FPGrowth,{'Educational attainment': 20},{'Sex': 1},176,80,17500,NOT Homogeneous,0.8,5.2101838402450085
2026-02-17 14:00:40,FPGrowth,{'Insurance through a current or former employer or union': 1},{'Sex': 1},13,80,17500,NOT Homogeneous,0.8,4.3260332476347685
2026-02-17 14:00:44,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},27,80,17500,NOT Homogeneous,0.8,4.5004678145051
2026-02-17 14:00:49,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},119,80,17500,NOT Homogeneous,0.8,4.981863310560584
2026-02-17 14:00:55,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},191,80,17500,NOT Homogeneous,0.8,5.788186211138964
2026-02-17 14:01:00,RW,{'Public health coverage': 2},{'With a disability': 2},56,80,17500,NOT Homogeneous,0.8,4.582050703465939
2026-02-17 14:01:08,RW,{'Public health coverage': 2},{'With a disability': 2},501,80,17500,NOT Homogeneous,0.8,8.149321535602212
2026-02-17 14:01:13,RW,{'Public health coverage': 2},{'With a disability': 2},136,80,17500,NOT Homogeneous,0.8,5.096177475526929
2026-02-17 14:01:18,RW,{'Private health insurance coverage': 2},{'With a disability': 2},37,80,17500,NOT Homogeneous,0.8,4.298098022118211
2026-02-17 14:01:22,RW,{'Private health insurance coverage': 2},{'With a disability': 2},34,80,17500,NOT Homogeneous,0.8,4.36979603394866
2026-02-17 14:01:26,RW,{'Private health insurance coverage': 2},{'With a disability': 2},9,80,17500,NOT Homogeneous,0.8,4.037388984113932
2026-02-17 14:01:35,RW,{'Educational attainment': 20},{'With a disability': 2},705,80,17500,NOT Homogeneous,0.8,8.303812066093087
2026-02-17 14:01:42,RW,{'Educational attainment': 20},{'With a disability': 2},465,80,17500,NOT Homogeneous,0.8,7.0485239047557116
2026-02-17 14:01:53,RW,{'Educational attainment': 20},{'With a disability': 2},1043,80,17500,NOT Homogeneous,0.8,10.983427412807941
2026-02-17 14:02:00,RW,{'Educational attainment': 21},{'With a disability': 2},441,80,17500,NOT Homogeneous,0.8,6.825980985537171
2026-02-17 14:02:05,RW,{'Educational attainment': 21},{'With a disability': 2},175,80,17500,NOT Homogeneous,0.8,5.200016498565674
2026-02-17 14:02:10,RW,{'Educational attainment': 21},{'With a disability': 2},192,80,17500,NOT Homogeneous,0.8,5.218885097652674
2026-02-17 14:02:14,RW,{'Educational attainment': 22},{'With a disability': 2},20,80,17500,NOT Homogeneous,0.8,3.9982470981776714
2026-02-17 14:02:18,RW,{'Educational attainment': 22},{'With a disability': 2},25,80,17500,NOT Homogeneous,0.8,4.010230325162411
2026-02-17 14:02:22,RW,{'Educational attainment': 22},{'With a disability': 2},38,80,17500,NOT Homogeneous,0.8,4.1614736672490835
2026-02-17 14:02:31,RW,{'Educational attainment': 20},{'Sex': 2},997,80,17500,NOT Homogeneous,0.8,8.577403049916029
2026-02-17 14:02:40,RW,{'Educational attainment': 20},{'Sex': 2},1044,80,17500,NOT Homogeneous,0.8,9.237676981836557
2026-02-17 14:02:49,RW,{'Educational attainment': 20},{'Sex': 2},954,80,17500,NOT Homogeneous,0.8,8.350790364667773
2026-02-17 14:02:51,RW,{'Educational attainment': 21},{'Sex': 1},39,80,17500,NOT Homogeneous,0.8,2.614732740446925
2026-02-17 14:02:54,RW,{'Educational attainment': 21},{'Sex': 1},131,80,17500,NOT Homogeneous,0.8,3.0868442486971617
2026-02-17 14:02:57,RW,{'Educational attainment': 21},{'Sex': 1},31,80,17500,NOT Homogeneous,0.8,2.606520986184478
2026-02-17 14:03:01,RW,{'Educational attainment': 20},{'Sex': 1},230,80,17500,NOT Homogeneous,0.8,3.7109883539378643
2026-02-17 14:03:05,RW,{'Educational attainment': 20},{'Sex': 1},309,80,17500,NOT Homogeneous,0.8,4.06593213044107
2026-02-17 14:03:11,RW,{'Educational attainment': 20},{'Sex': 1},797,80,17500,NOT Homogeneous,0.8,6.551283059641719
2026-02-17 14:03:14,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},27,80,17500,NOT Homogeneous,0.8,2.709735130891204
2026-02-17 14:03:17,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},26,80,17500,NOT Homogeneous,0.8,2.6978251226246357
2026-02-17 14:03:20,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},37,80,17500,NOT Homogeneous,0.8,2.827917041257024
2026-02-17 14:03:27,FPGrowth,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},1,80,17500,NOT Homogeneous,0.8,6.854441374540329
2026-02-17 14:03:34,FPGrowth,{'Public health coverage': 2},{'With a disability': 2},44,80,17500,NOT Homogeneous,0.8,7.318994892761111
2026-02-17 14:03:41,FPGrowth,{'Private health insurance coverage': 2},{'With a disability': 2},16,80,17500,NOT Homogeneous,0.8,6.9957672990858555
2026-02-17 14:03:51,FPGrowth,{'Educational attainment': 20},{'With a disability': 2},272,80,17500,NOT Homogeneous,0.8,8.901124889031053
2026-02-17 14:03:58,FPGrowth,{'Educational attainment': 21},{'With a disability': 2},127,80,17500,NOT Homogeneous,0.8,7.5609308034181595
2026-02-17 14:04:05,FPGrowth,{'Educational attainment': 22},{'With a disability': 2},2,80,17500,NOT Homogeneous,0.8,6.096092574298382
2026-02-17 14:04:15,FPGrowth,{'Educational attainment': 20},{'Sex': 2},746,80,17500,NOT Homogeneous,0.8,10.316258450970054
2026-02-17 14:04:19,FPGrowth,{'Educational attainment': 21},{'Sex': 1},12,80,17500,NOT Homogeneous,0.8,3.685374826192856
2026-02-17 14:04:24,FPGrowth,{'Educational attainment': 20},{'Sex': 1},167,80,17500,NOT Homogeneous,0.8,5.266470685601234
2026-02-17 14:04:29,FPGrowth,{'Insurance through a current or former employer or union': 1},{'Sex': 1},42,80,17500,NOT Homogeneous,0.8,4.744780864566565
2026-02-17 14:04:34,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},72,90,17500,NOT Homogeneous,0.9,5.104658640921116
2026-02-17 14:04:39,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},15,90,17500,NOT Homogeneous,0.9,4.522809136658907
2026-02-17 14:04:43,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},9,90,17500,NOT Homogeneous,0.9,4.482943918555975
2026-02-17 14:04:49,RW,{'Public health coverage': 2},{'With a disability': 2},94,90,17500,NOT Homogeneous,0.9,5.3173204977065325
2026-02-17 14:04:54,RW,{'Public health coverage': 2},{'With a disability': 2},119,90,17500,NOT Homogeneous,0.9,5.354249568656087
2026-02-17 14:05:00,RW,{'Public health coverage': 2},{'With a disability': 2},154,90,17500,NOT Homogeneous,0.9,5.638028878718615
2026-02-17 14:05:05,RW,{'Private health insurance coverage': 2},{'With a disability': 2},13,90,17500,NOT Homogeneous,0.9,4.46362978219986
2026-02-17 14:05:09,RW,{'Private health insurance coverage': 2},{'With a disability': 2},57,90,17500,NOT Homogeneous,0.9,4.800550634041429
2026-02-17 14:05:14,RW,{'Private health insurance coverage': 2},{'With a disability': 2},80,90,17500,NOT Homogeneous,0.9,5.002315253019333
2026-02-17 14:05:23,RW,{'Educational attainment': 20},{'With a disability': 2},579,90,17500,NOT Homogeneous,0.9,8.510412810370326
2026-02-17 14:05:28,RW,{'Educational attainment': 20},{'With a disability': 2},84,90,17500,NOT Homogeneous,0.9,4.86477329954505
2026-02-17 14:05:34,RW,{'Educational attainment': 20},{'With a disability': 2},252,90,17500,NOT Homogeneous,0.9,6.072850855067372
2026-02-17 14:05:44,RW,{'Educational attainment': 21},{'With a disability': 2},700,90,17500,NOT Homogeneous,0.9,9.680630221962929
2026-02-17 14:05:49,RW,{'Educational attainment': 21},{'With a disability': 2},56,90,17500,NOT Homogeneous,0.9,4.651486387476325
2026-02-17 14:05:57,RW,{'Educational attainment': 21},{'With a disability': 2},604,90,17500,NOT Homogeneous,0.9,8.833522634580731
2026-02-17 14:06:03,RW,{'Educational attainment': 22},{'With a disability': 2},149,90,17500,NOT Homogeneous,0.9,5.288796624168754
2026-02-17 14:06:08,RW,{'Educational attainment': 22},{'With a disability': 2},43,90,17500,NOT Homogeneous,0.9,4.682183610275388
2026-02-17 14:06:12,RW,{'Educational attainment': 22},{'With a disability': 2},9,90,17500,NOT Homogeneous,0.9,4.420727701857686
2026-02-17 14:06:16,RW,{'Educational attainment': 20},{'Sex': 2},82,90,17500,NOT Homogeneous,0.9,3.494091995060444
2026-02-17 14:06:20,RW,{'Educational attainment': 20},{'Sex': 2},217,90,17500,NOT Homogeneous,0.9,4.189245879650116
2026-02-17 14:06:24,RW,{'Educational attainment': 20},{'Sex': 2},198,90,17500,NOT Homogeneous,0.9,3.939650844782591
2026-02-17 14:06:29,RW,{'Educational attainment': 21},{'Sex': 1},372,90,17500,NOT Homogeneous,0.9,5.107210531830788
2026-02-17 14:06:33,RW,{'Educational attainment': 21},{'Sex': 1},241,90,17500,NOT Homogeneous,0.9,4.132701955735683
2026-02-17 14:06:39,RW,{'Educational attainment': 21},{'Sex': 1},486,90,17500,NOT Homogeneous,0.9,5.56620061583817
2026-02-17 14:06:42,RW,{'Educational attainment': 20},{'Sex': 1},39,90,17500,NOT Homogeneous,0.9,2.9143622182309628
2026-02-17 14:06:46,RW,{'Educational attainment': 20},{'Sex': 1},269,90,17500,NOT Homogeneous,0.9,4.2093112077564
2026-02-17 14:06:49,RW,{'Educational attainment': 20},{'Sex': 1},61,90,17500,NOT Homogeneous,0.9,3.0261104684323072
2026-02-17 14:06:52,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},27,90,17500,NOT Homogeneous,0.9,3.045620573684573
2026-02-17 14:06:55,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},14,90,17500,NOT Homogeneous,0.9,2.862138668075204
2026-02-17 14:06:58,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},51,90,17500,NOT Homogeneous,0.9,3.0856680665165186
2026-02-17 14:07:06,FPGrowth,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},30,90,17500,NOT Homogeneous,0.9,7.934505602344871
2026-02-17 14:07:15,FPGrowth,{'Public health coverage': 2},{'With a disability': 2},44,90,17500,NOT Homogeneous,0.9,8.263065246865153
2026-02-17 14:07:23,FPGrowth,{'Private health insurance coverage': 2},{'With a disability': 2},9,90,17500,NOT Homogeneous,0.9,7.839598147198558
2026-02-17 14:07:33,FPGrowth,{'Educational attainment': 20},{'With a disability': 2},233,90,17500,NOT Homogeneous,0.9,9.896932201460004
2026-02-17 14:07:44,FPGrowth,{'Educational attainment': 21},{'With a disability': 2},308,90,17500,NOT Homogeneous,0.9,10.44694004394114
2026-02-17 14:07:51,FPGrowth,{'Educational attainment': 22},{'With a disability': 2},10,90,17500,NOT Homogeneous,0.9,6.850571068003774
