condition_attr,condition_val,treatment_attr,treatment_val,coverage_pct,cate_value
SexualOrientation,Asexual,DevType,DevOps specialist,0.9842623295962946,-808.2423574443155
SexualOrientation,Asexual,DevType,Educator or academic researcher,0.9842623295962946,29888.049473524206
SexualOrientation,Asexual,DevType,Student,0.9842623295962946,34542.40367795447
SexualOrientation,Asexual,DevType,Game or graphics developer,0.9842623295962946,-197521.867478539
SexualOrientation,Asexual,DevType,Product manager,0.9842623295962946,0.0
SexualOrientation,Asexual,DevType,Marketing or sales professional,0.9842623295962946,0.0
SexualOrientation,Asexual,FormalEducation,"Bachelor’s degree (BA, BS, B.Eng., etc.)",0.9842623295962946,-27700.34462876198
SexualOrientation,Asexual,FormalEducation,Some college/university study without earning a degree,0.9842623295962946,70320.54226521452
SexualOrientation,Asexual,FormalEducation,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",0.9842623295962946,-42468.08237864367
SexualOrientation,Asexual,FormalEducation,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",0.9842623295962946,56004.031459797516
SexualOrientation,Asexual,FormalEducation,Associate degree,0.9842623295962946,-62999.601716570265
SexualOrientation,Asexual,FormalEducation,"Professional degree (JD, MD, etc.)",0.9842623295962946,26325.84112077295
SexualOrientation,Asexual,FormalEducation,Primary/elementary school,0.9842623295962946,-41872.660079140835
SexualOrientation,Asexual,FormalEducation,"Other doctoral degree (Ph.D, Ed.D., etc.)",0.9842623295962946,178663.53619355624
SexualOrientation,Asexual,FormalEducation,I never completed any formal education,0.9842623295962946,-44321.14217487532
SexualOrientation,Asexual,UndergradMajor,"A natural science (ex. biology, chemistry, physics)",0.9842623295962946,127352.36225133226
SexualOrientation,Asexual,UndergradMajor,"Computer science, computer engineering, or software engineering",0.9842623295962946,-16242.685568843444
SexualOrientation,Asexual,UndergradMajor,"Fine arts or performing arts (ex. graphic design, music, studio art)",0.9842623295962946,-106812.62868939838
SexualOrientation,Asexual,UndergradMajor,"A business discipline (ex. accounting, finance, marketing)",0.9842623295962946,-61233.908018226415
SexualOrientation,Asexual,UndergradMajor,"Another engineering discipline (ex. civil, electrical, mechanical)",0.9842623295962946,60986.58814711521
SexualOrientation,Asexual,UndergradMajor,"Information systems, information technology, or system administration",0.9842623295962946,-12834.080364871155
SexualOrientation,Asexual,UndergradMajor,"A social science (ex. anthropology, psychology, political science)",0.9842623295962946,-109489.45446097373
SexualOrientation,Asexual,UndergradMajor,Web development or web design,0.9842623295962946,-43247.824091002476
SexualOrientation,Asexual,UndergradMajor,"A humanities discipline (ex. literature, history, philosophy)",0.9842623295962946,-17911.815019325404
SexualOrientation,Asexual,UndergradMajor,Mathematics or statistics,0.9842623295962946,8558.000148894753
SexualOrientation,Asexual,UndergradMajor,"A health science (ex. nursing, pharmacy, radiology)",0.9842623295962946,608.7685435344902
SexualOrientation,Asexual,UndergradMajor,I never declared a major,0.9842623295962946,-80892.38087310595
SexualOrientation,Asexual,Hobby,Yes,0.9842623295962946,-559169.4373305158
SexualOrientation,Asexual,Hobby,No,0.9842623295962946,-667404.4516846825
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",Exercise,Daily or almost every day,29.388388862571713,539.0629246178918
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",Exercise,1 - 2 times per week,29.388388862571713,17729.63726969556
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",Exercise,I don't typically exercise,29.388388862571713,-13706.959106120496
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",Exercise,3 - 4 times per week,29.388388862571713,10590.27094367959
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",HoursComputer,5 - 8 hours,29.388388862571713,3419.2524643036545
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",HoursComputer,9 - 12 hours,29.388388862571713,-3463.611003076549
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",HoursComputer,Over 12 hours,29.388388862571713,9221.476866982275
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",HoursComputer,1 - 4 hours,29.388388862571713,-11166.746605357703
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",HoursComputer,Less than 1 hour,29.388388862571713,-24491.84990970054
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",DevType,Database administrator,29.388388862571713,-8856.056362810974
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",DevType,Back-end developer,29.388388862571713,10230.815095210344
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",DevType,Mobile developer,29.388388862571713,-11623.91498901141
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",DevType,Front-end developer,29.388388862571713,1755.5726194285085
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",DevType,Full-stack developer,29.388388862571713,-2875.9273572326238
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",DevType,Designer,29.388388862571713,-18184.26851565174
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",DevType,Embedded applications or devices developer,29.388388862571713,-21004.517198944417
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",DevType,Engineering manager,29.388388862571713,48237.49590601455
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",DevType,Data scientist or machine learning specialist,29.388388862571713,14878.945283852729
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",DevType,Desktop or enterprise applications developer,29.388388862571713,-20130.44382607993
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",DevType,"C-suite executive (CEO, CTO, etc.)",29.388388862571713,15927.875638276313
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",DevType,QA or test developer,29.388388862571713,-25560.505828255245
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",DevType,System administrator,29.388388862571713,15728.730180526349
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",DevType,Data or business analyst,29.388388862571713,7945.850046362223
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",DevType,DevOps specialist,29.388388862571713,13046.363585968891
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",DevType,Educator or academic researcher,29.388388862571713,4930.47282989998
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",DevType,Student,29.388388862571713,-42302.79502825763
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",DevType,Game or graphics developer,29.388388862571713,-4943.247151444701
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",DevType,Product manager,29.388388862571713,-27447.07156433364
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",DevType,Marketing or sales professional,29.388388862571713,-36004.13027250189
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",FormalEducation,"Bachelor’s degree (BA, BS, B.Eng., etc.)",29.388388862571713,-9036.268286889275
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",FormalEducation,Some college/university study without earning a degree,29.388388862571713,-15681.251338977
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",FormalEducation,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",29.388388862571713,-21067.020320156007
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",FormalEducation,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",29.388388862571713,14661.730905871922
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",FormalEducation,Associate degree,29.388388862571713,172.96854230362936
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",FormalEducation,"Professional degree (JD, MD, etc.)",29.388388862571713,42959.5848082658
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",FormalEducation,Primary/elementary school,29.388388862571713,-11981.100705860334
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",FormalEducation,"Other doctoral degree (Ph.D, Ed.D., etc.)",29.388388862571713,30999.284344060456
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",FormalEducation,I never completed any formal education,29.388388862571713,18328.251057217924
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",UndergradMajor,"A natural science (ex. biology, chemistry, physics)",29.388388862571713,14411.64662931636
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",UndergradMajor,"Computer science, computer engineering, or software engineering",29.388388862571713,-7988.887759616208
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",UndergradMajor,"Fine arts or performing arts (ex. graphic design, music, studio art)",29.388388862571713,15751.42218822329
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",UndergradMajor,"A business discipline (ex. accounting, finance, marketing)",29.388388862571713,-3438.390823205508
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",UndergradMajor,"Another engineering discipline (ex. civil, electrical, mechanical)",29.388388862571713,3045.563657659757
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",UndergradMajor,"Information systems, information technology, or system administration",29.388388862571713,6971.608195558491
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",UndergradMajor,"A social science (ex. anthropology, psychology, political science)",29.388388862571713,7612.19087675484
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",UndergradMajor,Web development or web design,29.388388862571713,-9489.75251387053
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",UndergradMajor,"A humanities discipline (ex. literature, history, philosophy)",29.388388862571713,1433.2737826494727
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",UndergradMajor,Mathematics or statistics,29.388388862571713,12639.385876760956
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",UndergradMajor,"A health science (ex. nursing, pharmacy, radiology)",29.388388862571713,41365.52475789754
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",UndergradMajor,I never declared a major,29.388388862571713,-33878.92533441668
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",Hobby,Yes,29.388388862571713,1.43839649265414e+17
EducationParents,"Bachelor’s degree (BA, BS, B.Eng., etc.)",Hobby,No,29.388388862571713,0.0
EducationParents,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Exercise,Daily or almost every day,17.22195905047634,397.44287541674976
EducationParents,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Exercise,1 - 2 times per week,17.22195905047634,17400.711509267043
EducationParents,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Exercise,I don't typically exercise,17.22195905047634,-10919.1086484244
EducationParents,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Exercise,3 - 4 times per week,17.22195905047634,15546.620222256392
EducationParents,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",HoursComputer,5 - 8 hours,17.22195905047634,780.1382462471447
EducationParents,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",HoursComputer,9 - 12 hours,17.22195905047634,-4319.749966828792
EducationParents,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",HoursComputer,Over 12 hours,17.22195905047634,7382.806226908637
EducationParents,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",HoursComputer,1 - 4 hours,17.22195905047634,-26952.501781093033
EducationParents,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",HoursComputer,Less than 1 hour,17.22195905047634,-24002.495062738293
EducationParents,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",DevType,Database administrator,17.22195905047634,-2200.0485995863673
EducationParents,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",DevType,Back-end developer,17.22195905047634,-8844.964145543992
EducationParents,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",DevType,Mobile developer,17.22195905047634,11897.216105170566
EducationParents,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",DevType,Front-end developer,17.22195905047634,7828.3435772591365
EducationParents,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",DevType,Full-stack developer,17.22195905047634,682.5397267413302
EducationParents,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",DevType,Designer,17.22195905047634,7908.525969565151
EducationParents,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",DevType,Embedded applications or devices developer,17.22195905047634,28634.029072457273
EducationParents,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",DevType,Engineering manager,17.22195905047634,19607.90448977297
EducationParents,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",DevType,Data scientist or machine learning specialist,17.22195905047634,-10284.280842374535
EducationParents,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",DevType,Desktop or enterprise applications developer,17.22195905047634,2648.080757899439
EducationParents,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",DevType,"C-suite executive (CEO, CTO, etc.)",17.22195905047634,20896.5547426706
